Date,AABA_Close,AABA_Volume,AAPL_Close,AAPL_Volume,AMZN_Close,AMZN_Volume,AXP_Close,AXP_Volume,BA_Close,BA_Volume,CAT_Close,CAT_Volume,CSCO_Close,CSCO_Volume,GE_Close,GE_Volume,GOOGL_Close,GOOGL_Volume,IBM_Close,IBM_Volume,MSFT_Close,MSFT_Volume,XOM_Close,XOM_Volume
19/07/2012,15.72,15986396,87.76,109214567,226.17,5451352,56.23,13371307,74.86,4543120,82.52,7458316,16.68,30428470,19.8,41938905,296.83,4674637,195.34,10396143,30.66,46663183,86.21,14902213
20/07/2012,15.92,16924563,86.33,99367450,228.29,4170883,55.81,5108501,73.89,3148117,82.63,5617190,16.36,36051323,19.87,116064665,305.72,6463748,192.45,4789672,30.12,64027078,85.95,16838340
23/07/2012,15.76,14830343,86.26,121993795,226.01,5516909,55.73,5926988,72.91,3433911,80.95,5897813,16.07,40089941,20.09,61501730,308.06,3561818,190.83,3905145,29.28,55151880,85.21,13599580
24/07/2012,15.43,19735369,85.85,141283044,223.04,5017099,55.63,6563489,72.03,3866628,81.58,7568646,15.12,101815932,19.97,54896379,304.09,2012189,190.34,3597193,29.15,47723277,84.58,13948614
25/07/2012,15.5,15091987,82.14,219314368,217.05,3648127,56.05,5222529,74.03,6131400,81.43,8784396,15.42,61477857,20,42589401,304.3,1822973,191.08,3833753,28.83,45583794,85.24,16565911
26/07/2012,15.8,11033661,82.13,101702580,220.01,6937337,57.76,7456942,74.91,4949365,82.6,19885326,15.38,55947100,20.56,57282256,306.99,1687485,193.95,3284332,29.16,45302964,86.52,19150786
27/07/2012,16.11,14223828,83.59,101013241,237.32,11315524,58.53,5309161,75.51,4066995,83.3,10139011,15.69,40308363,20.92,80291046,317.8,3550174,196.39,4177285,29.76,44244766,87.45,24088052
30/07/2012,15.98,10192503,85,94784970,236.09,3736365,58.29,5616656,74.86,4999974,86.16,11229250,15.87,36369030,20.8,44999333,316.47,2186717,196.68,2787953,29.64,28904869,87.56,11183858
31/07/2012,15.84,13755427,87.25,115581676,233.3,3455868,57.71,5308193,73.91,3978771,85.69,6507743,15.95,33962244,20.75,38332738,316.8,1865890,195.98,3507163,29.47,37622808,86.85,12215798
01/08/2012,15.99,14008607,86.69,96124742,232.09,2543843,56.8,4668183,72.77,4696302,84.21,9198033,15.98,47401078,20.73,35741421,316.66,1844556,195.18,2559365,29.41,31722523,86.91,14312267
02/08/2012,15.74,12902378,86.83,83062203,230.81,3048331,56.49,4880034,71.99,4430747,82.65,9368087,15.74,47431472,20.52,44003967,314.69,1977690,194.45,2812511,29.19,39523066,85.88,14530429
03/08/2012,15.97,9140791,87.96,86228604,234.97,2825514,57.61,4456355,72.81,4589413,83.12,8097440,16.35,40928221,20.96,37892413,320.99,1897446,198.52,3278231,29.75,35860411,87.55,13983205
06/08/2012,16.04,8803878,88.94,75580008,233.99,1843686,57.1,4254060,72.89,3758848,85.02,6942724,16.69,32129693,20.97,34165918,321.73,1782494,198.76,2337738,29.95,27473823,87.45,9629735
07/08/2012,16.22,17283419,88.7,72627492,236.56,2058428,57.64,4095902,74.46,4717134,86.35,6387170,17.14,41694638,21.12,31120342,320.59,1982695,199.93,3209644,30.26,28003409,87.92,12400092
08/08/2012,16.17,7378932,88.55,61176080,234.38,1534228,57.91,4531888,74.6,3410688,87.22,6050005,17.16,24823793,21.01,32347210,321.44,1322386,199.03,2068250,30.33,26258427,88.28,12864784
09/08/2012,16.01,8613072,88.68,55452586,234.06,1548552,56.47,6596141,74.28,2388271,87.22,6139592,17.7,61058459,21.06,31162111,321.5,1070288,198.42,2160095,30.5,24920732,88.2,12215167
10/08/2012,15.15,61987221,88.81,48765045,232.75,1852503,55.85,6777767,74.21,2843560,88.4,6701463,17.54,38278462,21.1,24419020,321.32,1434408,199.29,2600724,30.42,27813460,88.44,11149741
13/08/2012,15.02,20851945,90,69707463,232.44,1997421,56.13,3783768,74.19,2379856,88.94,5510233,17.34,33824013,20.99,26878876,330.34,3268073,199.01,2418289,30.39,23053520,88.14,8716268
14/08/2012,14.73,29656316,90.24,85041824,233.19,2750998,56.08,2870975,73.81,2617880,88.61,5403701,17.17,40256544,20.94,30096927,334.66,3662178,198.29,2562255,30.13,34552536,88.2,8676234
